student_id,first_name,last_name,email,gender,age,department,attendance(%),midterm_score,final_score,assignment_avg,quizzes_avg,participation_score,projects_score,total_score,grade,study_hours_per_week,internet_access,parent_education,family_income,stress_level
189,Levi,Randall,levi.randall189@email.com,Male,21,Physics,81.9,83,70,83.2,69.2,81,79,76.7,C,12,no,Associate,medium,5
190,Anthony,Mccall,anthony.mccall190@email.com,Male,20,Mathematics,60.9,67,71,70.6,83.1,65,76,70.6,C-,15,yes,Associate,low,3
191,James,Davis,james.davis191@email.com,Male,21,Computer Science,86.9,73,63,87.3,88.7,62,86,72.1,C-,11,yes,Bachelor's,medium,6
192,Charles,Ramirez,charles.ramirez192@email.com,Female,23,Biology,86.5,84,61,60.6,61.4,60,61,67.9,D,13,yes,High School,low,4
193,Henry,Petersen,henry.petersen193@email.com,Female,20,Political Science,78.8,53,66,63.9,50.0,60,61,60.3,D,6,yes,High School,high,8
194,Kenneth,Quinn,kenneth.quinn194@email.com,Male,21,Biology,90.2,76,74,88.5,73.4,64,76,75.7,C,16,yes,Bachelor's,medium,5
195,Martha,Pollard,martha.pollard195@email.com,Male,18,Business,83.4,70,65,57.6,60.9,63,72,66.2,D,7,yes,High School,low,6
196,Patrick,Vaughn,patrick.vaughn196@email.com,Male,19,Biology,71.9,82,88,85.2,74.0,80,80,84.1,B,11,yes,High School,high,5
197,Lisa,Webster,lisa.webster197@email.com,Male,21,Biology,89.6,67,82,80.9,84.2,76,74,76.5,C,5,yes,Master's,medium,5
198,Joshua,Ryan,joshua.ryan198@email.com,Female,21,Psychology,72.1,58,65,59.3,51.2,60,50,59.9,F,14,yes,Associate,low,7
199,Brian,Hart,brian.hart199@email.com,Female,19,Biology,85.7,52,67,62.6,60.5,63,50,59.9,F,17,yes,Associate,medium,10
200,Ashlee,Rodriguez,ashlee.rodriguez200@email.com,Male,21,History,86.5,78,81,72.3,75.4,60,84,78.3,C+,12,yes,Associate,low,3
201,Tiffany,Gay,tiffany.gay201@email.com,Female,19,History,92.5,55,62,50.0,50.0,62,57,57.6,F,8,no,High School,low,6
202,Karen,Wilson,karen.wilson202@email.com,Male,24,English Literature,94.2,82,56,71.7,57.8,67,75,68.0,D,11,yes,Bachelor's,high,6
203,Patrick,Allen,patrick.allen203@email.com,Male,18,Psychology,75.7,70,54,72.0,60.5,69,54,61.8,D,6,yes,Associate,medium,6
204,Karen,Martin,karen.martin204@email.com,Female,22,Mathematics,60.0,45,47,53.3,65.1,60,53,49.2,F,14,yes,Bachelor's,high,8
205,Jade,Nguyen,jade.nguyen205@email.com,Female,23,Engineering,92.3,53,46,57.8,59.7,69,54,52.0,F,9,yes,Associate,medium,5
206,Michael,Wood,michael.wood206@email.com,Female,19,English Literature,90.2,87,79,67.6,82.2,60,70,78.6,C+,8,yes,High School,low,5
207,Brooke,Snyder,brooke.snyder207@email.com,Female,18,Political Science,83.2,61,57,62.3,64.4,60,65,60.1,D,7,yes,Bachelor's,medium,8
208,Seth,Martinez,seth.martinez208@email.com,Female,18,Economics,65.3,40,40,50.0,50.0,60,50,43.5,F,11,yes,High School,low,10
209,Cindy,Duffy,cindy.duffy209@email.com,Female,18,Chemistry,85.4,75,74,86.6,64.7,65,62,73.5,C,19,yes,Bachelor's,low,4
210,Nina,Alvarez,nina.alvarez210@email.com,Male,20,English Literature,85.0,71,62,82.3,70.1,64,72,68.3,D,8,yes,Bachelor's,high,6
211,James,Perez,james.perez211@email.com,Male,21,Physics,96.1,69,49,50.0,50.0,63,52,56.2,F,5,yes,Bachelor's,medium,6
212,Kathy,Ortiz,kathy.ortiz212@email.com,Female,22,English Literature,93.6,74,81,91.9,77.8,70,81,79.4,C+,14,yes,High School,medium,5
213,Daniel,Hughes,daniel.hughes213@email.com,Female,19,Economics,100.0,40,43,50.0,50.0,60,58,45.6,F,9,yes,High School,low,5
214,Ashley,Jackson,ashley.jackson214@email.com,Female,20,Engineering,88.4,74,73,84.9,97.1,83,72,76.2,C,7,yes,Associate,low,7
215,Jackie,Williams,jackie.williams215@email.com,Male,18,Political Science,100.0,46,64,61.2,60.4,60,59,57.5,F,15,yes,Associate,low,5
216,Caleb,Jones,caleb.jones216@email.com,Female,18,Engineering,80.0,77,85,84.6,85.3,65,92,82.3,B-,12,yes,Bachelor's,low,6
217,Jesse,Ward,jesse.ward217@email.com,Male,23,Psychology,83.6,72,57,71.9,84.2,61,70,66.0,D,8,yes,Master's,high,6
218,Jonathan,Rasmussen,jonathan.rasmussen218@email.com,Male,18,Psychology,95.4,69,72,72.4,84.4,62,65,70.6,C-,16,yes,Associate,high,6
219,Brett,Davis,brett.davis219@email.com,Female,19,Business,89.7,80,77,69.0,80.3,77,66,76.3,C,13,yes,Doctorate,high,5
220,Valerie,Phillips,valerie.phillips220@email.com,Male,18,Psychology,79.1,76,88,83.8,89.2,80,100,84.9,B,14,no,Associate,medium,4
221,Heather,Holt,heather.holt221@email.com,Male,24,Engineering,67.3,52,58,55.5,54.5,60,68,56.9,F,10,yes,Bachelor's,low,5
222,Jessica,Nash,jessica.nash222@email.com,Female,23,Chemistry,75.0,90,79,94.4,79.9,83,66,82.8,B-,12,yes,Bachelor's,high,5
223,Anthony,Rivera,anthony.rivera223@email.com,Male,19,Biology,90.5,78,79,87.8,81.4,60,78,78.7,C+,13,yes,Master's,medium,3
224,Ashley,Phillips,ashley.phillips224@email.com,Female,20,Mathematics,63.4,73,67,61.3,69.9,67,68,68.5,D,13,yes,Associate,medium,4
225,Michael,Turner,michael.turner225@email.com,Female,23,Economics,60.9,76,81,93.3,75.3,85,62,78.8,C+,11,yes,Associate,medium,5
226,George,Morris,george.morris226@email.com,Female,19,Physics,100.0,68,64,72.6,65.4,60,82,67.8,D,16,yes,Associate,high,5
227,Marissa,Hughes,marissa.hughes227@email.com,Female,20,Physics,99.1,57,89,92.9,80.8,63,89,78.2,C+,5,yes,Bachelor's,high,4
228,Troy,Melton,troy.melton228@email.com,Female,24,Political Science,75.8,55,66,61.0,59.2,60,61,61.1,D,13,yes,Master's,medium,7
229,Robert,Roberts,robert.roberts229@email.com,Female,22,Business,98.3,89,88,83.9,86.6,66,83,86.3,B,14,yes,Master's,high,5
230,Jennifer,Robles,jennifer.robles230@email.com,Male,18,Psychology,84.0,64,69,58.8,78.1,63,63,66.2,D,16,no,Associate,high,3
231,Christopher,Moreno,christopher.moreno231@email.com,Female,23,Engineering,80.4,73,79,61.3,67.9,70,83,74.9,C,16,yes,Bachelor's,high,4
232,Ian,Adams,ian.adams232@email.com,Female,22,Computer Science,91.2,40,47,54.1,50.0,60,60,47.7,F,5,yes,Associate,medium,8
233,Brittany,Robinson,brittany.robinson233@email.com,Male,20,Engineering,81.0,76,60,72.1,53.1,80,77,68.4,D,16,yes,Doctorate,medium,10
234,Brandy,Lambert,brandy.lambert234@email.com,Female,19,History,75.8,69,71,74.2,76.8,69,69,70.8,C-,14,yes,Bachelor's,medium,7
235,Edward,Cobb,edward.cobb235@email.com,Female,19,English Literature,96.1,64,69,88.2,72.1,62,70,69.4,D,19,yes,Bachelor's,high,6
236,Sarah,Jackson,sarah.jackson236@email.com,Female,21,English Literature,93.6,94,79,77.9,85.3,75,94,85.1,B,15,yes,Bachelor's,medium,1
237,Tamara,Moore,tamara.moore237@email.com,Male,20,History,90.5,41,55,50.0,54.6,60,58,50.9,F,12,yes,Associate,low,5
238,James,Fischer,james.fischer238@email.com,Female,21,Physics,84.7,87,75,88.7,79.2,61,75,79.6,C+,13,yes,Associate,medium,2
239,Brian,Franklin,brian.franklin239@email.com,Male,24,English Literature,85.7,57,51,50.0,50.0,60,50,53.0,F,9,no,High School,medium,7
240,Rachel,Scott,rachel.scott240@email.com,Male,21,Political Science,95.4,71,59,82.0,74.6,68,71,67.4,D,14,no,High School,low,6
241,Laura,Oliver,laura.oliver241@email.com,Female,22,Computer Science,98.3,91,96,92.5,82.6,86,81,91.6,A,14,yes,High School,low,4
242,Bobby,Mendez,bobby.mendez242@email.com,Male,20,Physics,89.1,99,78,92.2,91.9,60,76,85.4,B,8,yes,Bachelor's,medium,8
243,Nicholas,Davidson,nicholas.davidson243@email.com,Male,19,Mathematics,90.5,96,80,80.9,90.3,87,85,86.4,B,16,yes,Associate,low,4
244,Kayla,Rodgers,kayla.rodgers244@email.com,Female,22,History,80.1,84,77,94.4,70.2,98,79,81.8,B-,12,yes,Associate,medium,3
245,Allison,Bernard,allison.bernard245@email.com,Male,21,Physics,90.6,40,40,50.0,50.0,60,50,43.5,F,12,yes,Associate,medium,9
246,Sydney,Higgins,sydney.higgins246@email.com,Female,23,English Literature,86.8,69,59,79.4,77.4,83,74,67.7,D,10,yes,Bachelor's,low,7
247,Martin,Rivera,martin.rivera247@email.com,Female,20,English Literature,95.0,72,81,75.5,70.7,63,75,75.8,C,8,yes,High School,medium,5
248,Lori,Greer,lori.greer248@email.com,Female,20,History,87.6,52,49,58.2,65.0,60,51,52.4,F,17,yes,Doctorate,low,6
249,Christopher,Mcbride,christopher.mcbride249@email.com,Female,22,Psychology,81.5,40,49,57.9,58.3,60,50,48.3,F,10,yes,Associate,high,5
250,William,Oliver,william.oliver250@email.com,Female,24,Psychology,82.2,84,67,82.8,87.9,70,66,74.8,C,10,no,High School,low,3
251,Amy,Arellano,amy.arellano251@email.com,Female,21,History,84.8,40,40,50.0,50.0,60,50,43.5,F,8,yes,Associate,low,8
252,Connie,Black,connie.black252@email.com,Male,24,English Literature,88.6,52,40,50.0,50.0,60,50,47.1,F,18,no,High School,medium,7
253,Donna,Brooks,donna.brooks253@email.com,Male,24,History,82.3,67,86,86.5,88.7,65,73,78.2,C+,18,yes,Master's,medium,3
254,Amber,Donovan,amber.donovan254@email.com,Female,20,Physics,74.0,49,53,57.8,53.8,63,50,52.5,F,12,yes,Associate,medium,7
255,Justin,Wells,justin.wells255@email.com,Male,20,History,76.2,49,42,50.0,61.5,60,50,47.6,F,16,yes,Bachelor's,low,9
256,Ashley,Mercer,ashley.mercer256@email.com,Male,18,English Literature,91.9,61,67,76.0,80.1,68,67,66.9,D,17,yes,Associate,low,5
257,Sean,Woods,sean.woods257@email.com,Male,24,Biology,100.0,92,79,82.3,88.3,63,94,84.5,B,15,yes,High School,medium,4
258,Phillip,Gomez,phillip.gomez258@email.com,Female,24,Political Science,91.5,79,55,64.6,50.0,63,51,63.0,D,7,yes,Master's,low,8
259,Susan,Rodriguez,susan.rodriguez259@email.com,Female,21,Political Science,88.3,49,40,50.0,50.0,60,50,46.2,F,9,yes,Associate,medium,7
260,Andrew,Campbell,andrew.campbell260@email.com,Female,19,Economics,100.0,78,72,84.8,65.8,74,69,74.7,C,14,yes,Associate,medium,4
261,Robert,Parker,robert.parker261@email.com,Male,24,Biology,81.0,91,75,79.1,91.8,92,61,80.5,B-,12,yes,Doctorate,high,5
262,Preston,Green,preston.green262@email.com,Female,21,Political Science,95.4,43,55,54.2,50.0,60,52,51.1,F,15,yes,Master's,high,5
263,Dylan,Oconnor,dylan.oconnor263@email.com,Female,21,Engineering,78.6,58,43,50.0,50.9,60,50,50.1,F,10,yes,Doctorate,low,6
264,Danielle,Murphy,danielle.murphy264@email.com,Female,20,Economics,100.0,78,89,77.8,74.2,69,75,81.6,B-,8,yes,Bachelor's,medium,3
265,Paul,Thompson,paul.thompson265@email.com,Male,18,Biology,89.1,50,53,54.6,54.0,60,61,53.5,F,10,yes,Associate,medium,9
266,Amber,Howard,amber.howard266@email.com,Female,23,History,92.2,93,96,91.2,79.0,84,84,92.1,A,10,no,Bachelor's,medium,4
267,William,Harrison,william.harrison267@email.com,Female,22,Engineering,78.6,61,72,72.8,75.8,75,79,69.9,D,11,yes,Associate,medium,7
268,Charles,Murphy,charles.murphy268@email.com,Female,24,History,72.6,72,58,72.1,70.5,88,78,67.8,D,13,yes,High School,low,4
269,Sheila,Cooper,sheila.cooper269@email.com,Female,24,Political Science,88.1,69,69,73.4,58.6,66,64,68.3,D,14,yes,Associate,medium,8
270,Angela,Morgan,angela.morgan270@email.com,Male,20,Computer Science,72.0,77,66,61.6,76.2,66,75,70.4,C-,9,no,Bachelor's,high,7
271,Jennifer,Cummings,jennifer.cummings271@email.com,Female,22,Engineering,76.8,96,85,84.0,77.2,81,81,87.3,B+,7,yes,Master's,low,2
272,Jeffrey,Gregory,jeffrey.gregory272@email.com,Male,24,Business,87.2,58,88,81.6,82.7,86,66,75.9,C,9,no,Bachelor's,medium,3
273,Andrea,Porter,andrea.porter273@email.com,Female,21,History,76.4,67,55,66.4,67.9,60,64,61.6,D,18,yes,High School,medium,7
274,Nathan,Bishop,nathan.bishop274@email.com,Female,22,English Literature,87.8,41,40,51.0,50.0,60,50,43.9,F,9,no,Associate,low,6
275,Leslie,Stevens,leslie.stevens275@email.com,Female,22,Biology,80.0,72,71,82.8,68.0,77,76,73.2,C,18,yes,High School,low,5
276,James,Mcdonald,james.mcdonald276@email.com,Female,19,Psychology,68.9,73,78,78.9,86.2,73,85,77.5,C+,13,yes,Doctorate,high,6
277,Robin,Burke,robin.burke277@email.com,Male,18,English Literature,97.8,86,79,89.6,75.1,84,95,83.9,B,8,yes,Master's,medium,6
278,Amber,Peterson,amber.peterson278@email.com,Female,18,Computer Science,78.8,40,63,58.7,73.5,60,70,56.8,F,8,yes,High School,medium,8
279,Kara,Lopez,kara.lopez279@email.com,Male,24,Psychology,88.4,53,54,61.5,59.5,60,55,55.2,F,7,yes,High School,low,6
280,Christina,Morris,christina.morris280@email.com,Male,23,Computer Science,95.5,70,88,71.7,100.0,89,75,80.4,B-,9,yes,Associate,medium,5
281,Caleb,Edwards,caleb.edwards281@email.com,Male,24,History,79.0,79,69,74.5,74.2,61,82,73.8,C,11,no,Bachelor's,low,4
282,Amanda,Wade,amanda.wade282@email.com,Male,23,History,81.3,40,40,50.0,54.4,60,50,43.7,F,5,no,Master's,low,7
283,Richard,Patel,richard.patel283@email.com,Female,23,Mathematics,67.6,59,63,72.7,69.3,60,50,61.6,D,7,yes,Bachelor's,medium,5
284,Joseph,Nichols,joseph.nichols284@email.com,Female,18,Mathematics,70.7,66,81,89.2,74.8,85,82,77.3,C+,10,yes,Bachelor's,high,3
285,Kimberly,Walker,kimberly.walker285@email.com,Male,19,Engineering,80.3,50,46,50.0,50.9,63,50,49.1,F,11,yes,High School,medium,9
286,Corey,Henry,corey.henry286@email.com,Male,19,Chemistry,66.2,66,64,69.2,64.3,71,53,64.5,D,14,yes,Associate,medium,5
287,Wesley,Shelton,wesley.shelton287@email.com,Female,19,Computer Science,100.0,67,76,74.3,79.8,60,59,70.9,C-,13,yes,High School,low,6
288,Olivia,Mills,olivia.mills288@email.com,Female,22,Economics,88.3,48,67,77.1,66.7,64,67,62.2,D,16,no,High School,low,6
289,Martin,Evans,martin.evans289@email.com,Female,21,Chemistry,96.1,90,82,80.7,82.9,64,62,81.5,B-,14,no,High School,medium,5
290,Carol,Roberts,carol.roberts290@email.com,Male,22,History,95.6,68,64,59.7,63.1,60,66,64.8,D,5,yes,Bachelor's,low,7
291,Leslie,Williams,leslie.williams291@email.com,Female,18,Psychology,96.0,51,44,50.2,50.0,60,50,48.4,F,13,no,High School,medium,5
292,Michael,Oneal,michael.oneal292@email.com,Female,21,Business,72.5,45,40,50.0,50.6,60,50,45.0,F,16,no,High School,medium,7
293,Chad,White,chad.white293@email.com,Female,24,Engineering,66.0,83,93,77.9,77.3,60,73,84.1,B,14,no,Bachelor's,high,4
294,Amanda,Chambers,amanda.chambers294@email.com,Male,21,Engineering,88.4,43,67,51.0,50.0,62,57,56.2,F,17,no,Associate,low,5
295,Martha,Wells,martha.wells295@email.com,Female,20,Business,75.1,74,81,84.3,89.7,83,80,79.7,C+,12,yes,Bachelor's,high,2
296,Heather,Davis,heather.davis296@email.com,Female,20,Economics,82.6,74,73,86.1,90.2,98,86,78.1,C+,10,yes,High School,medium,3
297,Maria,Bates,maria.bates297@email.com,Male,23,English Literature,86.8,64,73,88.5,81.1,80,74,72.8,C-,5,yes,Bachelor's,medium,6
298,David,Fowler,david.fowler298@email.com,Male,22,Business,97.3,66,48,64.8,56.1,60,50,56.3,F,7,yes,Associate,medium,6
299,Jesus,Torres,jesus.torres299@email.com,Female,24,Psychology,79.8,58,51,62.4,57.9,66,72,57.5,F,16,yes,Bachelor's,medium,9
300,Grant,Obrien,grant.obrien300@email.com,Female,19,Business,90.1,75,66,95.9,74.1,72,70,72.9,C-,12,yes,Associate,medium,4
301,James,Brock,james.brock301@email.com,Male,20,English Literature,91.9,60,57,60.8,80.2,63,54,59.5,F,8,yes,High School,high,7
302,Julie,Knapp,julie.knapp302@email.com,Male,22,Engineering,84.2,66,84,95.9,98.9,71,85,80.1,B-,11,yes,Bachelor's,medium,5
303,Alison,Davis,alison.davis303@email.com,Female,24,Mathematics,96.8,64,79,95.4,83.9,71,66,74.8,C,7,yes,Bachelor's,medium,6
304,Michael,Brown,michael.brown304@email.com,Female,21,English Literature,93.4,54,55,79.8,66.3,60,63,58.8,F,9,yes,High School,low,8
305,Charlene,Peterson,charlene.peterson305@email.com,Female,18,Political Science,89.7,42,45,50.0,50.0,60,50,46.1,F,10,yes,High School,low,6
306,Hannah,Parker,hannah.parker306@email.com,Female,24,Chemistry,93.9,67,70,87.5,81.9,69,82,72.6,C-,21,yes,Associate,low,8
307,Henry,Stevenson,henry.stevenson307@email.com,Male,24,English Literature,70.6,66,44,71.3,55.2,60,56,56.0,F,17,no,Master's,medium,4
308,Wendy,Smith,wendy.smith308@email.com,Female,20,Economics,77.7,82,85,86.0,97.6,81,76,83.8,B,12,no,Bachelor's,medium,6
309,Daniel,Olson,daniel.olson309@email.com,Male,21,Business,96.2,89,78,82.0,73.1,81,79,81.7,B-,15,yes,Doctorate,high,4
310,Bonnie,Solomon,bonnie.solomon310@email.com,Male,18,History,84.4,45,62,58.0,50.0,60,50,54.6,F,10,yes,Master's,high,6
311,John,Johnson,john.johnson311@email.com,Female,24,Computer Science,71.5,55,60,76.8,74.7,71,58,61.4,D,13,yes,Bachelor's,low,8
312,Douglas,Rivera,douglas.rivera312@email.com,Female,23,Chemistry,91.0,40,40,52.2,50.0,60,53,44.0,F,10,yes,High School,medium,7
313,Jill,Thompson,jill.thompson313@email.com,Male,22,History,92.8,76,89,99.3,82.1,70,65,82.5,B-,13,no,High School,medium,7
314,Jordan,Stephens,jordan.stephens314@email.com,Male,18,Engineering,73.3,82,46,57.7,73.4,76,60,62.3,D,9,yes,Associate,medium,5
315,Susan,Brock,susan.brock315@email.com,Female,22,Psychology,92.2,57,49,70.1,53.7,69,58,55.8,F,9,no,Associate,medium,4
316,James,Richmond,james.richmond316@email.com,Female,18,History,78.9,66,65,86.3,80.7,73,89,71.1,C-,10,no,Master's,medium,3
317,Heather,Scott,heather.scott317@email.com,Male,23,Mathematics,86.1,48,57,50.0,51.2,60,53,53.1,F,9,yes,High School,medium,5
318,James,Brown,james.brown318@email.com,Male,22,Biology,98.1,77,65,82.1,69.0,64,68,70.8,C-,10,yes,Associate,medium,3
319,Patrick,Warner,patrick.warner319@email.com,Female,23,Business,86.4,64,67,68.8,64.9,73,50,64.8,D,9,yes,Bachelor's,low,9
320,Alexander,Frost,alexander.frost320@email.com,Male,22,Chemistry,95.0,88,84,86.9,85.9,72,78,84.4,B,11,yes,Associate,medium,5
321,Michael,Campos,michael.campos321@email.com,Female,22,Economics,74.4,82,82,90.0,68.4,62,76,80.6,B-,5,no,High School,medium,3
322,Kathryn,Wolfe,kathryn.wolfe322@email.com,Female,22,History,93.9,55,40,55.6,67.4,60,50,49.4,F,16,yes,High School,low,8
323,Stacey,Jackson,stacey.jackson323@email.com,Male,20,Mathematics,85.5,84,75,92.6,76.1,79,91,81.4,B-,15,no,Associate,medium,7
324,Timothy,Hays,timothy.hays324@email.com,Male,18,Computer Science,77.7,58,70,62.5,59.9,66,57,63.7,D,11,yes,Associate,medium,7
325,Heather,Fowler,heather.fowler325@email.com,Male,24,Business,93.8,67,65,70.2,68.4,65,64,66.2,D,10,yes,Associate,medium,6
326,William,Roman,william.roman326@email.com,Female,24,Engineering,90.9,74,78,81.0,61.6,74,70,75.3,C,14,no,Bachelor's,medium,5
327,Christopher,Adams,christopher.adams327@email.com,Female,20,Computer Science,94.8,69,40,60.3,63.9,60,50,54.0,F,14,yes,High School,medium,8
328,Lisa,Marshall,lisa.marshall328@email.com,Female,22,History,80.8,47,40,50.0,50.0,60,50,45.6,F,8,yes,Associate,medium,5
329,Richard,Munoz,richard.munoz329@email.com,Female,22,Biology,77.7,51,54,56.0,54.1,60,50,53.2,F,15,yes,High School,low,5
330,Kara,Rodgers,kara.rodgers330@email.com,Female,23,Mathematics,84.6,53,62,62.6,50.0,60,64,58.9,F,9,yes,Master's,high,8
331,Mark,Jimenez,mark.jimenez331@email.com,Female,22,Engineering,90.8,86,66,64.4,83.0,63,57,71.7,C-,9,yes,High School,medium,5
332,Beth,Mcguire,beth.mcguire332@email.com,Female,24,History,91.8,81,60,78.3,61.5,60,62,68.4,D,10,yes,High School,medium,8
333,Ricardo,Hall,ricardo.hall333@email.com,Female,24,Political Science,92.4,60,60,64.3,82.2,74,69,63.2,D,11,yes,Associate,medium,6
334,Jennifer,Walker,jennifer.walker334@email.com,Male,22,Engineering,96.2,79,83,90.5,78.3,68,83,81.7,B-,15,yes,High School,medium,2
335,Nathaniel,Strong,nathaniel.strong335@email.com,Male,19,Chemistry,85.2,66,58,52.8,61.6,60,50,59.4,F,12,no,Doctorate,medium,5
336,Megan,Lutz,megan.lutz336@email.com,Male,20,Physics,83.9,43,58,58.7,60.6,60,66,54.7,F,9,yes,High School,low,7
337,Parker,Olson,parker.olson337@email.com,Male,19,History,74.4,42,44,52.2,50.0,60,51,46.1,F,7,yes,Bachelor's,low,6
338,Timothy,Cox,timothy.cox338@email.com,Male,22,Mathematics,72.1,59,49,50.0,53.2,60,55,53.5,F,11,no,Master's,high,8
339,Deborah,Kidd,deborah.kidd339@email.com,Female,20,History,87.1,41,40,50.0,50.0,60,50,43.8,F,11,yes,Associate,medium,7
340,Makayla,Arellano,makayla.arellano340@email.com,Female,22,English Literature,95.2,71,78,78.9,75.7,82,74,75.8,C,13,yes,Associate,medium,3
341,Aaron,Hanna,aaron.hanna341@email.com,Female,18,Psychology,83.7,72,88,78.7,87.7,60,74,79.5,C+,14,yes,Bachelor's,medium,4
342,Frank,Hernandez,frank.hernandez342@email.com,Male,24,Chemistry,90.4,82,82,94.5,85.1,78,91,84.1,B,14,yes,Associate,medium,5
343,Sean,Graham,sean.graham343@email.com,Female,22,Computer Science,81.9,47,62,50.0,67.1,60,64,56.7,F,8,yes,Bachelor's,low,6
344,Randall,Coleman,randall.coleman344@email.com,Male,23,English Literature,62.0,40,53,64.9,58.0,60,73,53.0,F,5,yes,Doctorate,high,7
345,Jennifer,Davis,jennifer.davis345@email.com,Female,20,Psychology,87.2,40,40,50.0,50.0,60,50,43.5,F,6,yes,Doctorate,medium,6
346,Emily,Mathis,emily.mathis346@email.com,Male,23,Psychology,76.9,81,93,100.0,77.0,71,78,86.8,B,14,yes,Bachelor's,high,5
347,Victoria,Blackburn,victoria.blackburn347@email.com,Male,18,Chemistry,85.6,70,69,59.8,72.9,62,69,68.3,D,22,yes,Bachelor's,medium,6
348,Marissa,Newman,marissa.newman348@email.com,Male,23,Psychology,90.4,40,40,50.0,50.0,60,50,43.5,F,11,yes,Master's,low,4
349,Alexis,Baldwin,alexis.baldwin349@email.com,Female,20,Political Science,95.5,55,51,69.1,65.3,60,74,57.6,F,5,yes,Associate,low,5
350,Gabriel,King,gabriel.king350@email.com,Male,24,Physics,100.0,52,60,77.1,54.8,60,62,59.3,F,13,yes,Doctorate,medium,8
351,Raymond,Krueger,raymond.krueger351@email.com,Male,23,Chemistry,83.5,65,78,90.6,81.3,65,91,76.2,C,7,yes,Associate,medium,5
352,Jacob,Lynch,jacob.lynch352@email.com,Female,21,Chemistry,77.6,68,50,64.9,50.0,67,63,59.1,F,5,yes,High School,medium,4
353,Amanda,Cummings,amanda.cummings353@email.com,Female,21,Engineering,89.3,54,71,65.5,84.8,69,62,65.1,D,14,no,Bachelor's,medium,6
354,Kenneth,Hunter,kenneth.hunter354@email.com,Female,22,Biology,93.4,77,66,73.1,67.4,76,75,71.6,C-,14,yes,Master's,low,3
355,Michael,Meyer,michael.meyer355@email.com,Male,18,Chemistry,78.0,93,71,87.9,92.4,61,81,80.9,B-,10,yes,Associate,low,5
356,Deborah,Carey,deborah.carey356@email.com,Female,22,Biology,100.0,97,55,78.8,60.8,68,67,72.2,C-,16,no,Master's,high,5
357,Mark,Torres,mark.torres357@email.com,Female,21,Mathematics,85.2,86,78,91.5,88.8,66,82,82.1,B-,16,yes,Master's,medium,5
358,Jose,Lowe,jose.lowe358@email.com,Female,19,Economics,88.6,61,61,68.8,50.9,64,50,60.3,D,18,no,Bachelor's,medium,7
359,Susan,White,susan.white359@email.com,Male,18,English Literature,83.5,63,64,80.2,68.1,68,64,65.8,D,16,yes,Master's,medium,8
360,Valerie,Richardson,valerie.richardson360@email.com,Male,24,English Literature,82.9,48,64,64.7,78.3,79,53,59.7,F,16,no,Bachelor's,medium,5
